Date,Irradiance (kWh/m^2/day)
2015-03-27T00:00:00.000000,3.6
2015-03-28T00:00:00.000000,6.4
2015-03-29T00:00:00.000000,6.16
2015-03-30T00:00:00.000000,3.32
2015-03-31T00:00:00.000000,4.69
2015-04-01T00:00:00.000000,6.14
2015-04-02T00:00:00.000000,3.62
2015-04-03T00:00:00.000000,3.67
2015-04-04T00:00:00.000000,5.38
2015-04-05T00:00:00.000000,2.54
2015-04-06T00:00:00.000000,4.46
2015-04-07T00:00:00.000000,3.63
2015-04-08T00:00:00.000000,0.71
2015-04-09T00:00:00.000000,1.32
2015-04-10T00:00:00.000000,3.07
2015-04-11T00:00:00.000000,5.03
2015-04-12T00:00:00.000000,6.68
2015-04-13T00:00:00.000000,5.07
2015-04-14T00:00:00.000000,6.06
2015-04-15T00:00:00.000000,7.05
2015-04-16T00:00:00.000000,5.39
2015-04-17T00:00:00.000000,6.21
2015-04-18T00:00:00.000000,6.93
2015-04-19T00:00:00.000000,6.11
2015-04-20T00:00:00.000000,2.38
2015-04-21T00:00:00.000000,4.58
2015-04-22T00:00:00.000000,3.19
2015-04-23T00:00:00.000000,2.89
2015-04-24T00:00:00.000000,5.66
2015-04-25T00:00:00.000000,7.51
2015-04-26T00:00:00.000000,5.87
2015-04-27T00:00:00.000000,3.7
2015-04-28T00:00:00.000000,7.11
2015-04-29T00:00:00.000000,6.84
2015-04-30T00:00:00.000000,5.59
2015-05-01T00:00:00.000000,5.75
2015-05-02T00:00:00.000000,7.26
2015-05-03T00:00:00.000000,6.6
2015-05-04T00:00:00.000000,3.48
2015-05-05T00:00:00.000000,3.66
2015-05-06T00:00:00.000000,7.12
2015-05-07T00:00:00.000000,7.43
2015-05-08T00:00:00.000000,6.79
2015-05-09T00:00:00.000000,5.95
2015-05-10T00:00:00.000000,4.85
2015-05-11T00:00:00.000000,4.83
2015-05-12T00:00:00.000000,3.09
2015-05-13T00:00:00.000000,4.42
2015-05-14T00:00:00.000000,8.05
2015-05-15T00:00:00.000000,2.6
2015-05-16T00:00:00.000000,5.51
2015-05-17T00:00:00.000000,7.06
2015-05-18T00:00:00.000000,5.66
2015-05-19T00:00:00.000000,4.8
2015-05-20T00:00:00.000000,8.24
2015-05-21T00:00:00.000000,7.49
2015-05-22T00:00:00.000000,7.54
2015-05-23T00:00:00.000000,8.41
2015-05-24T00:00:00.000000,6.55
2015-05-25T00:00:00.000000,5.09
2015-05-26T00:00:00.000000,6.69
2015-05-27T00:00:00.000000,6.06
2015-05-28T00:00:00.000000,7.83
2015-05-29T00:00:00.000000,5.89
2015-05-30T00:00:00.000000,5.35
2015-05-31T00:00:00.000000,1.8
2015-06-01T00:00:00.000000,4.14
2015-06-02T00:00:00.000000,8.28
2015-06-03T00:00:00.000000,8.43
2015-06-04T00:00:00.000000,6.95
2015-06-05T00:00:00.000000,4.87
2015-06-06T00:00:00.000000,8.64
2015-06-07T00:00:00.000000,6.74
2015-06-08T00:00:00.000000,2.83
2015-06-09T00:00:00.000000,4.47
2015-06-10T00:00:00.000000,5.55
2015-06-11T00:00:00.000000,6.84
2015-06-12T00:00:00.000000,2.71
2015-06-13T00:00:00.000000,6.12
2015-06-14T00:00:00.000000,2.4
2015-06-15T00:00:00.000000,4.85
2015-06-16T00:00:00.000000,7.31
2015-06-17T00:00:00.000000,7.26
2015-06-18T00:00:00.000000,6.37
2015-06-19T00:00:00.000000,6.61
2015-06-20T00:00:00.000000,7.01
2015-06-21T00:00:00.000000,6.61
2015-06-22T00:00:00.000000,7.07
2015-06-23T00:00:00.000000,6.86
2015-06-24T00:00:00.000000,8.03
2015-06-25T00:00:00.000000,5.17
2015-06-26T00:00:00.000000,7.5
2015-06-27T00:00:00.000000,1.23
2015-06-28T00:00:00.000000,2.37
2015-06-29T00:00:00.000000,7.31
2015-06-30T00:00:00.000000,2.97
2015-07-01T00:00:00.000000,5.23
2015-07-02T00:00:00.000000,7.55
2015-07-03T00:00:00.000000,7.65
2015-07-04T00:00:00.000000,7.28
2015-07-05T00:00:00.000000,6.6
2015-07-06T00:00:00.000000,6.78
2015-07-07T00:00:00.000000,3.47
2015-07-08T00:00:00.000000,6.17
2015-07-09T00:00:00.000000,4.27
2015-07-10T00:00:00.000000,7.4
2015-07-11T00:00:00.000000,7.66
2015-07-12T00:00:00.000000,6.2
2015-07-13T00:00:00.000000,7.13
2015-07-14T00:00:00.000000,3.0
2015-07-15T00:00:00.000000,7.74
2015-07-16T00:00:00.000000,7.95
2015-07-17T00:00:00.000000,1.91
2015-07-18T00:00:00.000000,6.42
2015-07-19T00:00:00.000000,6.09
2015-07-20T00:00:00.000000,6.39
2015-07-21T00:00:00.000000,7.54
2015-07-22T00:00:00.000000,7.47
2015-07-23T00:00:00.000000,7.52
2015-07-24T00:00:00.000000,7.11
2015-07-25T00:00:00.000000,5.58
2015-07-26T00:00:00.000000,6.86
2015-07-27T00:00:00.000000,7.43
2015-07-28T00:00:00.000000,7.3
2015-07-29T00:00:00.000000,6.63
2015-07-30T00:00:00.000000,7.39
2015-07-31T00:00:00.000000,6.79
2015-08-01T00:00:00.000000,6.55
2015-08-02T00:00:00.000000,6.42
2015-08-03T00:00:00.000000,6.3
2015-08-04T00:00:00.000000,5.38
2015-08-05T00:00:00.000000,6.34
2015-08-06T00:00:00.000000,6.36
2015-08-07T00:00:00.000000,6.82
2015-08-08T00:00:00.000000,3.92
2015-08-09T00:00:00.000000,7.26
2015-08-10T00:00:00.000000,2.54
2015-08-11T00:00:00.000000,6.1
2015-08-12T00:00:00.000000,5.97
2015-08-13T00:00:00.000000,6.35
2015-08-14T00:00:00.000000,2.74
2015-08-15T00:00:00.000000,6.23
2015-08-16T00:00:00.000000,6.65
2015-08-17T00:00:00.000000,6.25
2015-08-18T00:00:00.000000,2.87
2015-08-19T00:00:00.000000,5.73
2015-08-20T00:00:00.000000,3.42
2015-08-21T00:00:00.000000,4.55
2015-08-22T00:00:00.000000,6.8
2015-08-23T00:00:00.000000,6.41
2015-08-24T00:00:00.000000,4.98
2015-08-25T00:00:00.000000,3.86
2015-08-26T00:00:00.000000,3.09
2015-08-27T00:00:00.000000,3.56
2015-08-28T00:00:00.000000,5.82
2015-08-29T00:00:00.000000,3.22
2015-08-30T00:00:00.000000,4.52
2015-08-31T00:00:00.000000,5.44
2015-09-01T00:00:00.000000,5.11
2015-09-02T00:00:00.000000,4.92
2015-09-03T00:00:00.000000,4.79
2015-09-04T00:00:00.000000,5.38
2015-09-05T00:00:00.000000,5.4
2015-09-06T00:00:00.000000,5.19
2015-09-07T00:00:00.000000,5.27
2015-09-08T00:00:00.000000,3.85
2015-09-09T00:00:00.000000,2.83
2015-09-10T00:00:00.000000,5.39
2015-09-11T00:00:00.000000,3.62
2015-09-12T00:00:00.000000,1.46
2015-09-13T00:00:00.000000,1.4
2015-09-14T00:00:00.000000,5.84
2015-09-15T00:00:00.000000,5.65
2015-09-16T00:00:00.000000,5.58
2015-09-17T00:00:00.000000,5.56
2015-09-18T00:00:00.000000,3.49
2015-09-19T00:00:00.000000,1.86
2015-09-20T00:00:00.000000,5.08
2015-09-21T00:00:00.000000,4.73
2015-09-22T00:00:00.000000,4.97
2015-09-23T00:00:00.000000,5.17
2015-09-24T00:00:00.000000,4.68
2015-09-25T00:00:00.000000,4.3
2015-09-26T00:00:00.000000,4.36
2015-09-27T00:00:00.000000,4.23
2015-09-28T00:00:00.000000,1.67
2015-09-29T00:00:00.000000,1.04
2015-09-30T00:00:00.000000,3.65
2015-10-01T00:00:00.000000,4.8
2015-10-02T00:00:00.000000,2.94
2015-10-03T00:00:00.000000,1.74
2015-10-04T00:00:00.000000,2.79
2015-10-05T00:00:00.000000,1.68
2015-10-06T00:00:00.000000,1.71
2015-10-07T00:00:00.000000,3.18
2015-10-08T00:00:00.000000,3.81
2015-10-09T00:00:00.000000,1.76
2015-10-10T00:00:00.000000,4.14
2015-10-11T00:00:00.000000,4.22
2015-10-12T00:00:00.000000,4.12
2015-10-13T00:00:00.000000,2.39
2015-10-14T00:00:00.000000,2.27
2015-10-15T00:00:00.000000,3.09
2015-10-16T00:00:00.000000,2.82
2015-10-17T00:00:00.000000,2.98
2015-10-18T00:00:00.000000,2.64
2015-10-19T00:00:00.000000,3.46
2015-10-20T00:00:00.000000,1.6
2015-10-21T00:00:00.000000,1.43
2015-10-22T00:00:00.000000,3.36
2015-10-23T00:00:00.000000,3.98
2015-10-24T00:00:00.000000,0.8
2015-10-25T00:00:00.000000,2.76
2015-10-26T00:00:00.000000,3.29
2015-10-27T00:00:00.000000,2.45
2015-10-28T00:00:00.000000,0.63
2015-10-29T00:00:00.000000,2.21
2015-10-30T00:00:00.000000,3.02
2015-10-31T00:00:00.000000,1.46
2015-11-01T00:00:00.000000,2.38
2015-11-02T00:00:00.000000,3.12
2015-11-03T00:00:00.000000,3.14
2015-11-04T00:00:00.000000,2.78
2015-11-05T00:00:00.000000,2.1
2015-11-06T00:00:00.000000,1.48
2015-11-07T00:00:00.000000,2.11
2015-11-08T00:00:00.000000,3.01
2015-11-09T00:00:00.000000,3.12
2015-11-10T00:00:00.000000,0.8
2015-11-11T00:00:00.000000,1.53
2015-11-12T00:00:00.000000,0.51
2015-11-13T00:00:00.000000,1.35
2015-11-14T00:00:00.000000,1.34
2015-11-15T00:00:00.000000,2.57
2015-11-16T00:00:00.000000,2.64
2015-11-17T00:00:00.000000,2.26
2015-11-18T00:00:00.000000,1.22
2015-11-19T00:00:00.000000,1.81
2015-11-20T00:00:00.000000,2.36
2015-11-21T00:00:00.000000,0.7
2015-11-22T00:00:00.000000,1.76
2015-11-23T00:00:00.000000,1.54
2015-11-24T00:00:00.000000,1.61
2015-11-25T00:00:00.000000,2.29
2015-11-26T00:00:00.000000,0.97
2015-11-27T00:00:00.000000,0.45
2015-11-28T00:00:00.000000,1.51
2015-11-29T00:00:00.000000,1.91
2015-11-30T00:00:00.000000,1.77
2015-12-01T00:00:00.000000,0.67
2015-12-02T00:00:00.000000,1.6
2015-12-03T00:00:00.000000,1.37
2015-12-04T00:00:00.000000,0.64
2015-12-05T00:00:00.000000,1.61
2015-12-06T00:00:00.000000,1.21
2015-12-07T00:00:00.000000,1.05
2015-12-08T00:00:00.000000,1.15
2015-12-09T00:00:00.000000,1.92
2015-12-10T00:00:00.000000,1.1
2015-12-11T00:00:00.000000,1.94
2015-12-12T00:00:00.000000,0.64
2015-12-13T00:00:00.000000,0.42
2015-12-14T00:00:00.000000,0.64
2015-12-15T00:00:00.000000,1.02
2015-12-16T00:00:00.000000,0.65
2015-12-17T00:00:00.000000,1.63
2015-12-18T00:00:00.000000,1.12
2015-12-19T00:00:00.000000,0.87
2015-12-20T00:00:00.000000,1.65
2015-12-21T00:00:00.000000,0.49
2015-12-22T00:00:00.000000,1.06
2015-12-23T00:00:00.000000,1.19
2015-12-24T00:00:00.000000,2.1
2015-12-25T00:00:00.000000,1.38
2015-12-26T00:00:00.000000,1.09
2015-12-27T00:00:00.000000,0.55
2015-12-28T00:00:00.000000,0.81
2015-12-29T00:00:00.000000,0.6
2015-12-30T00:00:00.000000,0.74
2015-12-31T00:00:00.000000,0.45
