Date,Irradiance (kWh/m^2/day)
2017-02-19T00:00:00.000000,3.91
2017-02-20T00:00:00.000000,3.99
2017-02-21T00:00:00.000000,1.27
2017-02-22T00:00:00.000000,1.7
2017-02-23T00:00:00.000000,3.02
2017-02-24T00:00:00.000000,1.67
2017-02-25T00:00:00.000000,1.74
2017-02-26T00:00:00.000000,3.53
2017-02-27T00:00:00.000000,4.18
2017-02-28T00:00:00.000000,1.69
2017-03-01T00:00:00.000000,1.36
2017-03-02T00:00:00.000000,3.67
2017-03-03T00:00:00.000000,3.79
2017-03-04T00:00:00.000000,4.88
2017-03-05T00:00:00.000000,4.3
2017-03-06T00:00:00.000000,1.89
2017-03-07T00:00:00.000000,0.96
2017-03-08T00:00:00.000000,4.23
2017-03-09T00:00:00.000000,3.84
2017-03-10T00:00:00.000000,3.29
2017-03-11T00:00:00.000000,3.61
2017-03-12T00:00:00.000000,4.67
2017-03-13T00:00:00.000000,1.83
2017-03-14T00:00:00.000000,2.21
2017-03-15T00:00:00.000000,3.33
2017-03-16T00:00:00.000000,5.36
2017-03-17T00:00:00.000000,4.79
2017-03-18T00:00:00.000000,1.15
2017-03-19T00:00:00.000000,4.62
2017-03-20T00:00:00.000000,2.09
2017-03-21T00:00:00.000000,5.65
2017-03-22T00:00:00.000000,6.13
2017-03-23T00:00:00.000000,5.8
2017-03-24T00:00:00.000000,2.96
2017-03-25T00:00:00.000000,1.54
2017-03-26T00:00:00.000000,2.56
2017-03-27T00:00:00.000000,2.62
2017-03-28T00:00:00.000000,3.44
2017-03-29T00:00:00.000000,5.29
2017-03-30T00:00:00.000000,1.59
2017-03-31T00:00:00.000000,1.17
2017-04-01T00:00:00.000000,3.91
2017-04-02T00:00:00.000000,4.99
2017-04-03T00:00:00.000000,2.65
2017-04-04T00:00:00.000000,1.58
2017-04-05T00:00:00.000000,4.29
2017-04-06T00:00:00.000000,0.83
2017-04-07T00:00:00.000000,4.25
2017-04-08T00:00:00.000000,6.5
2017-04-09T00:00:00.000000,4.76
2017-04-10T00:00:00.000000,4.41
2017-04-11T00:00:00.000000,4.0
2017-04-12T00:00:00.000000,2.56
2017-04-13T00:00:00.000000,5.34
2017-04-14T00:00:00.000000,6.9
2017-04-15T00:00:00.000000,3.34
2017-04-16T00:00:00.000000,3.84
2017-04-17T00:00:00.000000,6.61
2017-04-18T00:00:00.000000,7.09
2017-04-19T00:00:00.000000,2.38
2017-04-20T00:00:00.000000,1.09
2017-04-21T00:00:00.000000,3.09
2017-04-22T00:00:00.000000,6.53
2017-04-23T00:00:00.000000,7.55
2017-04-24T00:00:00.000000,7.13
2017-04-25T00:00:00.000000,2.59
2017-04-26T00:00:00.000000,4.42
2017-04-27T00:00:00.000000,6.0
2017-04-28T00:00:00.000000,6.32
2017-04-29T00:00:00.000000,3.58
2017-04-30T00:00:00.000000,2.7
2017-05-01T00:00:00.000000,1.21
2017-05-02T00:00:00.000000,2.87
2017-05-03T00:00:00.000000,7.67
2017-05-04T00:00:00.000000,1.57
2017-05-05T00:00:00.000000,1.56
2017-05-06T00:00:00.000000,2.06
2017-05-07T00:00:00.000000,5.38
2017-05-08T00:00:00.000000,7.23
2017-05-09T00:00:00.000000,6.63
2017-05-10T00:00:00.000000,6.72
2017-05-11T00:00:00.000000,3.93
2017-05-12T00:00:00.000000,3.95
2017-05-13T00:00:00.000000,4.94
2017-05-14T00:00:00.000000,6.08
2017-05-15T00:00:00.000000,8.12
2017-05-16T00:00:00.000000,3.95
2017-05-17T00:00:00.000000,6.8
2017-05-18T00:00:00.000000,6.96
2017-05-19T00:00:00.000000,6.11
2017-05-20T00:00:00.000000,7.66
2017-05-21T00:00:00.000000,1.62
2017-05-22T00:00:00.000000,4.27
2017-05-23T00:00:00.000000,5.74
2017-05-24T00:00:00.000000,5.64
2017-05-25T00:00:00.000000,1.59
2017-05-26T00:00:00.000000,3.17
2017-05-27T00:00:00.000000,4.57
2017-05-28T00:00:00.000000,6.99
2017-05-29T00:00:00.000000,6.72
2017-05-30T00:00:00.000000,6.2
2017-05-31T00:00:00.000000,6.47
2017-06-01T00:00:00.000000,7.26
2017-06-02T00:00:00.000000,8.28
2017-06-03T00:00:00.000000,8.46
2017-06-04T00:00:00.000000,4.3
2017-06-05T00:00:00.000000,2.09
2017-06-06T00:00:00.000000,2.49
2017-06-07T00:00:00.000000,8.37
2017-06-08T00:00:00.000000,8.35
2017-06-09T00:00:00.000000,6.35
2017-06-10T00:00:00.000000,7.08
2017-06-11T00:00:00.000000,7.71
2017-06-12T00:00:00.000000,6.55
2017-06-13T00:00:00.000000,4.25
2017-06-14T00:00:00.000000,8.02
2017-06-15T00:00:00.000000,3.91
2017-06-16T00:00:00.000000,7.42
2017-06-17T00:00:00.000000,5.46
2017-06-18T00:00:00.000000,4.56
2017-06-19T00:00:00.000000,6.58
2017-06-20T00:00:00.000000,5.84
2017-06-21T00:00:00.000000,7.43
2017-06-22T00:00:00.000000,4.19
2017-06-23T00:00:00.000000,2.81
2017-06-24T00:00:00.000000,7.37
2017-06-25T00:00:00.000000,6.2
2017-06-26T00:00:00.000000,5.5
2017-06-27T00:00:00.000000,5.79
2017-06-28T00:00:00.000000,7.05
2017-06-29T00:00:00.000000,3.25
2017-06-30T00:00:00.000000,5.51
2017-07-01T00:00:00.000000,4.31
2017-07-02T00:00:00.000000,6.92
2017-07-03T00:00:00.000000,7.66
2017-07-04T00:00:00.000000,7.95
2017-07-05T00:00:00.000000,8.3
2017-07-06T00:00:00.000000,7.0
2017-07-07T00:00:00.000000,5.13
2017-07-08T00:00:00.000000,7.83
2017-07-09T00:00:00.000000,5.64
2017-07-10T00:00:00.000000,3.71
2017-07-11T00:00:00.000000,7.07
2017-07-12T00:00:00.000000,3.52
2017-07-13T00:00:00.000000,1.86
2017-07-14T00:00:00.000000,4.95
2017-07-15T00:00:00.000000,6.62
2017-07-16T00:00:00.000000,4.26
2017-07-17T00:00:00.000000,6.11
2017-07-18T00:00:00.000000,7.75
2017-07-19T00:00:00.000000,5.89
2017-07-20T00:00:00.000000,4.0
2017-07-21T00:00:00.000000,7.21
2017-07-22T00:00:00.000000,2.35
2017-07-23T00:00:00.000000,4.2
2017-07-24T00:00:00.000000,2.73
2017-07-25T00:00:00.000000,6.4
2017-07-26T00:00:00.000000,3.97
2017-07-27T00:00:00.000000,4.67
2017-07-28T00:00:00.000000,5.11
2017-07-29T00:00:00.000000,7.06
2017-07-30T00:00:00.000000,7.25
2017-07-31T00:00:00.000000,6.11
2017-08-01T00:00:00.000000,5.9
2017-08-02T00:00:00.000000,5.95
2017-08-03T00:00:00.000000,5.68
2017-08-04T00:00:00.000000,3.1
2017-08-05T00:00:00.000000,4.91
2017-08-06T00:00:00.000000,5.76
2017-08-07T00:00:00.000000,2.62
2017-08-08T00:00:00.000000,6.98
2017-08-09T00:00:00.000000,6.35
2017-08-10T00:00:00.000000,5.76
2017-08-11T00:00:00.000000,2.98
2017-08-12T00:00:00.000000,5.3
2017-08-13T00:00:00.000000,6.52
2017-08-14T00:00:00.000000,5.97
2017-08-15T00:00:00.000000,4.94
2017-08-16T00:00:00.000000,5.8
2017-08-17T00:00:00.000000,2.74
2017-08-18T00:00:00.000000,4.52
2017-08-19T00:00:00.000000,4.27
2017-08-20T00:00:00.000000,6.24
2017-08-21T00:00:00.000000,6.24
2017-08-22T00:00:00.000000,3.04
2017-08-23T00:00:00.000000,5.5
2017-08-24T00:00:00.000000,4.65
2017-08-25T00:00:00.000000,6.25
2017-08-26T00:00:00.000000,6.09
2017-08-27T00:00:00.000000,5.88
2017-08-28T00:00:00.000000,4.04
2017-08-29T00:00:00.000000,4.98
2017-08-30T00:00:00.000000,5.17
2017-08-31T00:00:00.000000,5.41
2017-09-01T00:00:00.000000,5.43
2017-09-02T00:00:00.000000,5.36
2017-09-03T00:00:00.000000,3.36
2017-09-04T00:00:00.000000,4.79
2017-09-05T00:00:00.000000,4.02
2017-09-06T00:00:00.000000,4.52
2017-09-07T00:00:00.000000,4.25
2017-09-08T00:00:00.000000,4.41
2017-09-09T00:00:00.000000,6.08
2017-09-10T00:00:00.000000,5.58
2017-09-11T00:00:00.000000,5.68
2017-09-12T00:00:00.000000,5.86
2017-09-13T00:00:00.000000,4.95
2017-09-14T00:00:00.000000,4.93
2017-09-15T00:00:00.000000,4.67
2017-09-16T00:00:00.000000,4.76
2017-09-17T00:00:00.000000,4.74
2017-09-18T00:00:00.000000,3.65
2017-09-19T00:00:00.000000,3.8
2017-09-20T00:00:00.000000,4.69
2017-09-21T00:00:00.000000,5.11
2017-09-22T00:00:00.000000,5.09
2017-09-23T00:00:00.000000,4.93
2017-09-24T00:00:00.000000,4.82
2017-09-25T00:00:00.000000,4.67
2017-09-26T00:00:00.000000,4.54
2017-09-27T00:00:00.000000,3.57
2017-09-28T00:00:00.000000,3.01
2017-09-29T00:00:00.000000,2.17
2017-09-30T00:00:00.000000,4.86
2017-10-01T00:00:00.000000,4.97
2017-10-02T00:00:00.000000,4.9
2017-10-03T00:00:00.000000,4.57
2017-10-04T00:00:00.000000,2.23
2017-10-05T00:00:00.000000,4.6
2017-10-06T00:00:00.000000,2.03
2017-10-07T00:00:00.000000,2.2
2017-10-08T00:00:00.000000,3.19
2017-10-09T00:00:00.000000,2.7
2017-10-10T00:00:00.000000,3.9
2017-10-11T00:00:00.000000,0.88
2017-10-12T00:00:00.000000,1.4
2017-10-13T00:00:00.000000,1.47
2017-10-14T00:00:00.000000,1.38
2017-10-15T00:00:00.000000,1.34
2017-10-16T00:00:00.000000,3.36
2017-10-17T00:00:00.000000,3.77
2017-10-18T00:00:00.000000,4.03
2017-10-19T00:00:00.000000,3.68
2017-10-20T00:00:00.000000,3.88
2017-10-21T00:00:00.000000,2.8
2017-10-22T00:00:00.000000,3.37
2017-10-23T00:00:00.000000,1.64
2017-10-24T00:00:00.000000,2.36
2017-10-25T00:00:00.000000,2.55
2017-10-26T00:00:00.000000,2.68
2017-10-27T00:00:00.000000,2.54
2017-10-28T00:00:00.000000,0.63
2017-10-29T00:00:00.000000,0.84
2017-10-30T00:00:00.000000,1.59
2017-10-31T00:00:00.000000,2.07
2017-11-01T00:00:00.000000,0.96
2017-11-02T00:00:00.000000,0.64
2017-11-03T00:00:00.000000,2.51
2017-11-04T00:00:00.000000,1.41
2017-11-05T00:00:00.000000,0.64
2017-11-06T00:00:00.000000,1.86
2017-11-07T00:00:00.000000,2.32
2017-11-08T00:00:00.000000,3.01
2017-11-09T00:00:00.000000,1.34
2017-11-10T00:00:00.000000,2.82
2017-11-11T00:00:00.000000,2.06
2017-11-12T00:00:00.000000,0.95
2017-11-13T00:00:00.000000,0.82
2017-11-14T00:00:00.000000,1.25
2017-11-15T00:00:00.000000,1.1
2017-11-16T00:00:00.000000,1.07
2017-11-17T00:00:00.000000,2.19
2017-11-18T00:00:00.000000,0.5
2017-11-19T00:00:00.000000,1.37
2017-11-20T00:00:00.000000,1.48
2017-11-21T00:00:00.000000,2.26
2017-11-22T00:00:00.000000,1.47
2017-11-23T00:00:00.000000,1.01
2017-11-24T00:00:00.000000,2.22
2017-11-25T00:00:00.000000,0.91
2017-11-26T00:00:00.000000,0.84
2017-11-27T00:00:00.000000,2.2
2017-11-28T00:00:00.000000,2.3
2017-11-29T00:00:00.000000,1.72
2017-11-30T00:00:00.000000,0.6
2017-12-01T00:00:00.000000,1.98
2017-12-02T00:00:00.000000,1.56
2017-12-03T00:00:00.000000,1.98
2017-12-04T00:00:00.000000,1.55
2017-12-05T00:00:00.000000,0.6
2017-12-06T00:00:00.000000,2.1
2017-12-07T00:00:00.000000,1.68
2017-12-08T00:00:00.000000,1.34
2017-12-09T00:00:00.000000,1.31
2017-12-10T00:00:00.000000,0.87
2017-12-11T00:00:00.000000,0.96
2017-12-12T00:00:00.000000,1.17
2017-12-13T00:00:00.000000,1.7
2017-12-14T00:00:00.000000,1.8
2017-12-15T00:00:00.000000,0.69
2017-12-16T00:00:00.000000,1.12
2017-12-17T00:00:00.000000,0.96
2017-12-18T00:00:00.000000,0.47
2017-12-19T00:00:00.000000,1.12
2017-12-20T00:00:00.000000,1.12
2017-12-21T00:00:00.000000,0.99
2017-12-22T00:00:00.000000,0.38
2017-12-23T00:00:00.000000,0.41
2017-12-24T00:00:00.000000,1.14
2017-12-25T00:00:00.000000,1.7
2017-12-26T00:00:00.000000,1.68
2017-12-27T00:00:00.000000,1.58
2017-12-28T00:00:00.000000,1.56
2017-12-29T00:00:00.000000,1.16
2017-12-30T00:00:00.000000,1.18
2017-12-31T00:00:00.000000,1.64
