Date,Irradiance (kWh/m^2/day)
2019-09-07T00:00:00.000000,4.05
2019-09-08T00:00:00.000000,3.79
2019-09-09T00:00:00.000000,5.13
2019-09-10T00:00:00.000000,3.64
2019-09-11T00:00:00.000000,4.53
2019-09-12T00:00:00.000000,3.47
2019-09-13T00:00:00.000000,2.49
2019-09-14T00:00:00.000000,4.99
2019-09-15T00:00:00.000000,1.79
2019-09-16T00:00:00.000000,2.31
2019-09-17T00:00:00.000000,5.66
2019-09-18T00:00:00.000000,5.35
2019-09-19T00:00:00.000000,5.17
2019-09-20T00:00:00.000000,4.63
2019-09-21T00:00:00.000000,4.86
2019-09-22T00:00:00.000000,4.51
2019-09-23T00:00:00.000000,3.35
2019-09-24T00:00:00.000000,4.18
2019-09-25T00:00:00.000000,4.04
2019-09-26T00:00:00.000000,3.9
2019-09-27T00:00:00.000000,3.93
2019-09-28T00:00:00.000000,1.35
2019-09-29T00:00:00.000000,2.95
2019-09-30T00:00:00.000000,3.12
2019-10-01T00:00:00.000000,3.04
2019-10-02T00:00:00.000000,1.07
2019-10-03T00:00:00.000000,1.22
2019-10-04T00:00:00.000000,2.71
2019-10-05T00:00:00.000000,4.22
2019-10-06T00:00:00.000000,1.87
2019-10-07T00:00:00.000000,2.35
2019-10-08T00:00:00.000000,4.57
2019-10-09T00:00:00.000000,4.62
2019-10-10T00:00:00.000000,4.4
2019-10-11T00:00:00.000000,4.39
2019-10-12T00:00:00.000000,3.23
2019-10-13T00:00:00.000000,4.31
2019-10-14T00:00:00.000000,3.02
2019-10-15T00:00:00.000000,3.72
2019-10-16T00:00:00.000000,0.75
2019-10-17T00:00:00.000000,1.08
2019-10-18T00:00:00.000000,3.63
2019-10-19T00:00:00.000000,3.89
2019-10-20T00:00:00.000000,3.49
2019-10-21T00:00:00.000000,2.97
2019-10-22T00:00:00.000000,1.32
2019-10-23T00:00:00.000000,3.01
2019-10-24T00:00:00.000000,2.5
2019-10-25T00:00:00.000000,1.76
2019-10-26T00:00:00.000000,2.66
2019-10-27T00:00:00.000000,0.84
2019-10-28T00:00:00.000000,3.47
2019-10-29T00:00:00.000000,1.83
2019-10-30T00:00:00.000000,0.63
2019-10-31T00:00:00.000000,0.33
2019-11-01T00:00:00.000000,1.19
2019-11-02T00:00:00.000000,0.98
2019-11-03T00:00:00.000000,2.0
2019-11-04T00:00:00.000000,1.93
2019-11-05T00:00:00.000000,1.81
2019-11-06T00:00:00.000000,2.34
2019-11-07T00:00:00.000000,1.44
2019-11-08T00:00:00.000000,2.82
2019-11-09T00:00:00.000000,1.08
2019-11-10T00:00:00.000000,1.34
2019-11-11T00:00:00.000000,0.65
2019-11-12T00:00:00.000000,2.32
2019-11-13T00:00:00.000000,1.63
2019-11-14T00:00:00.000000,1.04
2019-11-15T00:00:00.000000,0.93
2019-11-16T00:00:00.000000,1.77
2019-11-17T00:00:00.000000,2.29
2019-11-18T00:00:00.000000,0.46
2019-11-19T00:00:00.000000,1.05
2019-11-20T00:00:00.000000,1.4
2019-11-21T00:00:00.000000,0.65
2019-11-22T00:00:00.000000,1.34
2019-11-23T00:00:00.000000,2.16
2019-11-24T00:00:00.000000,1.92
2019-11-25T00:00:00.000000,0.79
2019-11-26T00:00:00.000000,2.19
2019-11-27T00:00:00.000000,0.47
2019-11-28T00:00:00.000000,1.4
2019-11-29T00:00:00.000000,0.87
2019-11-30T00:00:00.000000,1.29
2019-12-01T00:00:00.000000,0.18
2019-12-02T00:00:00.000000,0.94
2019-12-03T00:00:00.000000,1.44
2019-12-04T00:00:00.000000,1.27
2019-12-05T00:00:00.000000,1.0
2019-12-06T00:00:00.000000,1.14
2019-12-07T00:00:00.000000,1.3
2019-12-08T00:00:00.000000,1.25
2019-12-09T00:00:00.000000,0.57
2019-12-10T00:00:00.000000,0.94
2019-12-11T00:00:00.000000,1.58
2019-12-12T00:00:00.000000,1.22
2019-12-13T00:00:00.000000,1.59
2019-12-14T00:00:00.000000,0.44
2019-12-15T00:00:00.000000,1.65
2019-12-16T00:00:00.000000,1.5
2019-12-17T00:00:00.000000,0.95
2019-12-18T00:00:00.000000,1.35
2019-12-19T00:00:00.000000,0.96
2019-12-20T00:00:00.000000,1.5
2019-12-21T00:00:00.000000,1.69
2019-12-22T00:00:00.000000,1.88
2019-12-23T00:00:00.000000,1.78
2019-12-24T00:00:00.000000,1.2
2019-12-25T00:00:00.000000,0.98
2019-12-26T00:00:00.000000,0.58
2019-12-27T00:00:00.000000,1.06
2019-12-28T00:00:00.000000,1.7
2019-12-29T00:00:00.000000,0.58
2019-12-30T00:00:00.000000,1.2
2019-12-31T00:00:00.000000,0.79
