Date,Irradiance (kWh/m^2/day)
2023-03-22T00:00:00.000000,2.2
2023-03-23T00:00:00.000000,1.71
2023-03-24T00:00:00.000000,4.75
2023-03-25T00:00:00.000000,0.98
2023-03-26T00:00:00.000000,5.93
2023-03-27T00:00:00.000000,1.01
2023-03-28T00:00:00.000000,4.52
2023-03-29T00:00:00.000000,3.56
2023-03-30T00:00:00.000000,6.33
2023-03-31T00:00:00.000000,0.87
2023-04-01T00:00:00.000000,3.3
2023-04-02T00:00:00.000000,6.47
2023-04-03T00:00:00.000000,3.54
2023-04-04T00:00:00.000000,2.89
2023-04-05T00:00:00.000000,1.31
2023-04-06T00:00:00.000000,3.8
2023-04-07T00:00:00.000000,6.71
2023-04-08T00:00:00.000000,5.97
2023-04-09T00:00:00.000000,6.51
2023-04-10T00:00:00.000000,6.16
2023-04-11T00:00:00.000000,4.41
2023-04-12T00:00:00.000000,6.35
2023-04-13T00:00:00.000000,6.5
2023-04-14T00:00:00.000000,6.68
2023-04-15T00:00:00.000000,5.61
2023-04-16T00:00:00.000000,6.21
2023-04-17T00:00:00.000000,2.29
2023-04-18T00:00:00.000000,3.31
2023-04-19T00:00:00.000000,5.59
2023-04-20T00:00:00.000000,5.43
2023-04-21T00:00:00.000000,5.14
2023-04-22T00:00:00.000000,1.42
2023-04-23T00:00:00.000000,3.42
2023-04-24T00:00:00.000000,3.94
2023-04-25T00:00:00.000000,4.49
2023-04-26T00:00:00.000000,4.84
2023-04-27T00:00:00.000000,7.38
2023-04-28T00:00:00.000000,2.77
2023-04-29T00:00:00.000000,1.83
2023-04-30T00:00:00.000000,1.09
2023-05-01T00:00:00.000000,4.14
2023-05-02T00:00:00.000000,3.11
2023-05-03T00:00:00.000000,3.46
2023-05-04T00:00:00.000000,3.86
2023-05-05T00:00:00.000000,5.65
2023-05-06T00:00:00.000000,7.23
2023-05-07T00:00:00.000000,2.13
2023-05-08T00:00:00.000000,6.85
2023-05-09T00:00:00.000000,6.55
2023-05-10T00:00:00.000000,6.62
2023-05-11T00:00:00.000000,6.59
2023-05-12T00:00:00.000000,6.24
2023-05-13T00:00:00.000000,6.47
2023-05-14T00:00:00.000000,7.01
2023-05-15T00:00:00.000000,8.04
2023-05-16T00:00:00.000000,5.46
2023-05-17T00:00:00.000000,8.36
2023-05-18T00:00:00.000000,7.71
2023-05-19T00:00:00.000000,5.05
2023-05-20T00:00:00.000000,2.85
2023-05-21T00:00:00.000000,7.06
2023-05-22T00:00:00.000000,6.82
2023-05-23T00:00:00.000000,6.59
2023-05-24T00:00:00.000000,5.43
2023-05-25T00:00:00.000000,8.45
2023-05-26T00:00:00.000000,8.55
2023-05-27T00:00:00.000000,7.98
2023-05-28T00:00:00.000000,8.12
2023-05-29T00:00:00.000000,7.86
2023-05-30T00:00:00.000000,7.95
2023-05-31T00:00:00.000000,7.73
2023-06-01T00:00:00.000000,7.55
2023-06-02T00:00:00.000000,6.97
2023-06-03T00:00:00.000000,7.87
2023-06-04T00:00:00.000000,8.14
2023-06-05T00:00:00.000000,5.49
2023-06-06T00:00:00.000000,7.1
2023-06-07T00:00:00.000000,7.58
2023-06-08T00:00:00.000000,3.2
2023-06-09T00:00:00.000000,3.79
2023-06-10T00:00:00.000000,6.29
2023-06-11T00:00:00.000000,2.66
2023-06-12T00:00:00.000000,1.89
2023-06-13T00:00:00.000000,5.18
2023-06-14T00:00:00.000000,5.19
2023-06-15T00:00:00.000000,3.06
2023-06-16T00:00:00.000000,4.76
2023-06-17T00:00:00.000000,7.69
2023-06-18T00:00:00.000000,7.39
2023-06-19T00:00:00.000000,7.45
2023-06-20T00:00:00.000000,7.4
2023-06-21T00:00:00.000000,7.75
2023-06-22T00:00:00.000000,6.56
2023-06-23T00:00:00.000000,2.89
2023-06-24T00:00:00.000000,4.97
2023-06-25T00:00:00.000000,7.14
2023-06-26T00:00:00.000000,4.5
2023-06-27T00:00:00.000000,3.52
2023-06-28T00:00:00.000000,6.58
2023-06-29T00:00:00.000000,7.12
2023-06-30T00:00:00.000000,5.22
2023-07-01T00:00:00.000000,5.59
2023-07-02T00:00:00.000000,1.86
2023-07-03T00:00:00.000000,5.54
2023-07-04T00:00:00.000000,7.12
2023-07-05T00:00:00.000000,7.46
2023-07-06T00:00:00.000000,5.04
2023-07-07T00:00:00.000000,7.9
2023-07-08T00:00:00.000000,5.26
2023-07-09T00:00:00.000000,5.23
2023-07-10T00:00:00.000000,7.68
2023-07-11T00:00:00.000000,6.32
2023-07-12T00:00:00.000000,6.28
2023-07-13T00:00:00.000000,5.16
2023-07-14T00:00:00.000000,6.52
2023-07-15T00:00:00.000000,2.87
2023-07-16T00:00:00.000000,5.31
2023-07-17T00:00:00.000000,5.51
2023-07-18T00:00:00.000000,5.94
2023-07-19T00:00:00.000000,6.55
2023-07-20T00:00:00.000000,6.33
2023-07-21T00:00:00.000000,6.62
2023-07-22T00:00:00.000000,7.37
2023-07-23T00:00:00.000000,5.9
2023-07-24T00:00:00.000000,5.46
2023-07-25T00:00:00.000000,5.36
2023-07-26T00:00:00.000000,6.09
2023-07-27T00:00:00.000000,4.95
2023-07-28T00:00:00.000000,6.04
2023-07-29T00:00:00.000000,2.68
2023-07-30T00:00:00.000000,6.17
2023-07-31T00:00:00.000000,6.0
2023-08-01T00:00:00.000000,6.39
2023-08-02T00:00:00.000000,4.77
2023-08-03T00:00:00.000000,6.38
2023-08-04T00:00:00.000000,6.07
2023-08-05T00:00:00.000000,5.85
2023-08-06T00:00:00.000000,5.23
2023-08-07T00:00:00.000000,3.39
2023-08-08T00:00:00.000000,4.52
2023-08-09T00:00:00.000000,6.45
2023-08-10T00:00:00.000000,4.7
2023-08-11T00:00:00.000000,6.73
2023-08-12T00:00:00.000000,4.75
2023-08-13T00:00:00.000000,5.85
2023-08-14T00:00:00.000000,5.27
2023-08-15T00:00:00.000000,2.44
2023-08-16T00:00:00.000000,6.62
2023-08-17T00:00:00.000000,4.55
2023-08-18T00:00:00.000000,3.57
2023-08-19T00:00:00.000000,6.84
2023-08-20T00:00:00.000000,4.69
2023-08-21T00:00:00.000000,4.77
2023-08-22T00:00:00.000000,6.49
2023-08-23T00:00:00.000000,1.98
2023-08-24T00:00:00.000000,2.19
2023-08-25T00:00:00.000000,2.81
2023-08-26T00:00:00.000000,4.01
2023-08-27T00:00:00.000000,6.26
2023-08-28T00:00:00.000000,6.45
2023-08-29T00:00:00.000000,6.29
2023-08-30T00:00:00.000000,3.23
2023-08-31T00:00:00.000000,6.29
2023-09-01T00:00:00.000000,6.38
2023-09-02T00:00:00.000000,3.86
2023-09-03T00:00:00.000000,5.33
2023-09-04T00:00:00.000000,6.07
2023-09-05T00:00:00.000000,5.61
2023-09-06T00:00:00.000000,5.55
2023-09-07T00:00:00.000000,4.19
2023-09-08T00:00:00.000000,3.25
2023-09-09T00:00:00.000000,2.4
2023-09-10T00:00:00.000000,3.21
2023-09-11T00:00:00.000000,4.49
2023-09-12T00:00:00.000000,2.56
2023-09-13T00:00:00.000000,3.09
2023-09-14T00:00:00.000000,5.29
2023-09-15T00:00:00.000000,5.83
2023-09-16T00:00:00.000000,5.27
2023-09-17T00:00:00.000000,3.79
2023-09-18T00:00:00.000000,4.08
2023-09-19T00:00:00.000000,5.49
2023-09-20T00:00:00.000000,5.52
2023-09-21T00:00:00.000000,4.66
2023-09-22T00:00:00.000000,5.24
2023-09-23T00:00:00.000000,4.1
2023-09-24T00:00:00.000000,3.39
2023-09-25T00:00:00.000000,4.53
2023-09-26T00:00:00.000000,4.33
2023-09-27T00:00:00.000000,4.54
2023-09-28T00:00:00.000000,3.25
2023-09-29T00:00:00.000000,4.59
2023-09-30T00:00:00.000000,4.52
2023-10-01T00:00:00.000000,4.09
2023-10-02T00:00:00.000000,4.49
2023-10-03T00:00:00.000000,4.49
2023-10-04T00:00:00.000000,4.25
2023-10-05T00:00:00.000000,2.4
2023-10-06T00:00:00.000000,3.67
2023-10-07T00:00:00.000000,2.77
2023-10-08T00:00:00.000000,1.75
2023-10-09T00:00:00.000000,2.71
2023-10-10T00:00:00.000000,2.56
2023-10-11T00:00:00.000000,2.96
2023-10-12T00:00:00.000000,3.82
2023-10-13T00:00:00.000000,3.22
2023-10-14T00:00:00.000000,2.12
2023-10-15T00:00:00.000000,1.58
2023-10-16T00:00:00.000000,1.6
2023-10-17T00:00:00.000000,3.42
2023-10-18T00:00:00.000000,2.3
2023-10-19T00:00:00.000000,2.34
2023-10-20T00:00:00.000000,1.15
2023-10-21T00:00:00.000000,1.52
2023-10-22T00:00:00.000000,3.51
2023-10-23T00:00:00.000000,3.55
2023-10-24T00:00:00.000000,2.71
2023-10-25T00:00:00.000000,1.32
2023-10-26T00:00:00.000000,0.91
2023-10-27T00:00:00.000000,1.89
2023-10-28T00:00:00.000000,3.09
2023-10-29T00:00:00.000000,1.14
2023-10-30T00:00:00.000000,1.26
2023-10-31T00:00:00.000000,2.07
2023-11-01T00:00:00.000000,2.59
2023-11-02T00:00:00.000000,1.92
2023-11-03T00:00:00.000000,2.8
2023-11-04T00:00:00.000000,1.62
2023-11-05T00:00:00.000000,2.67
2023-11-06T00:00:00.000000,0.89
2023-11-07T00:00:00.000000,1.35
2023-11-08T00:00:00.000000,0.57
2023-11-09T00:00:00.000000,1.23
2023-11-10T00:00:00.000000,2.26
2023-11-11T00:00:00.000000,1.32
2023-11-12T00:00:00.000000,2.71
2023-11-13T00:00:00.000000,2.69
2023-11-14T00:00:00.000000,2.33
2023-11-15T00:00:00.000000,2.07
2023-11-16T00:00:00.000000,2.37
2023-11-17T00:00:00.000000,0.39
2023-11-18T00:00:00.000000,2.52
2023-11-19T00:00:00.000000,2.04
2023-11-20T00:00:00.000000,2.4
2023-11-21T00:00:00.000000,0.37
2023-11-22T00:00:00.000000,0.68
2023-11-23T00:00:00.000000,1.07
2023-11-24T00:00:00.000000,1.66
2023-11-25T00:00:00.000000,1.88
2023-11-26T00:00:00.000000,1.59
2023-11-27T00:00:00.000000,1.37
2023-11-28T00:00:00.000000,1.63
2023-11-29T00:00:00.000000,0.88
2023-11-30T00:00:00.000000,2.13
2023-12-01T00:00:00.000000,0.4
2023-12-02T00:00:00.000000,0.57
2023-12-03T00:00:00.000000,0.42
2023-12-04T00:00:00.000000,1.35
2023-12-05T00:00:00.000000,0.63
2023-12-06T00:00:00.000000,1.82
2023-12-07T00:00:00.000000,1.07
2023-12-08T00:00:00.000000,1.42
2023-12-09T00:00:00.000000,0.83
2023-12-10T00:00:00.000000,0.89
2023-12-11T00:00:00.000000,1.48
2023-12-12T00:00:00.000000,1.05
2023-12-13T00:00:00.000000,1.79
2023-12-14T00:00:00.000000,1.43
2023-12-15T00:00:00.000000,2.17
2023-12-16T00:00:00.000000,0.88
2023-12-17T00:00:00.000000,0.56
2023-12-18T00:00:00.000000,0.6
2023-12-19T00:00:00.000000,1.63
2023-12-20T00:00:00.000000,1.19
2023-12-21T00:00:00.000000,1.61
2023-12-22T00:00:00.000000,0.95
2023-12-23T00:00:00.000000,0.42
2023-12-24T00:00:00.000000,0.73
2023-12-25T00:00:00.000000,0.99
2023-12-26T00:00:00.000000,0.78
2023-12-27T00:00:00.000000,0.43
2023-12-28T00:00:00.000000,0.85
2023-12-29T00:00:00.000000,0.8
2023-12-30T00:00:00.000000,0.87
2023-12-31T00:00:00.000000,0.55
