Date,Irradiance (kWh/m^2/day)
2021-04-21T00:00:00.000000,4.23
2021-04-22T00:00:00.000000,4.24
2021-04-23T00:00:00.000000,6.82
2021-04-24T00:00:00.000000,5.95
2021-04-25T00:00:00.000000,5.21
2021-04-26T00:00:00.000000,6.7
2021-04-27T00:00:00.000000,5.24
2021-04-28T00:00:00.000000,3.45
2021-04-29T00:00:00.000000,1.23
2021-04-30T00:00:00.000000,4.15
2021-05-01T00:00:00.000000,6.91
2021-05-02T00:00:00.000000,3.76
2021-05-03T00:00:00.000000,2.78
2021-05-04T00:00:00.000000,2.13
2021-05-05T00:00:00.000000,3.32
2021-05-06T00:00:00.000000,7.1
2021-05-07T00:00:00.000000,4.03
2021-05-08T00:00:00.000000,5.8
2021-05-09T00:00:00.000000,4.08
2021-05-10T00:00:00.000000,5.66
2021-05-11T00:00:00.000000,5.06
2021-05-12T00:00:00.000000,8.06
2021-05-13T00:00:00.000000,7.46
2021-05-14T00:00:00.000000,7.65
2021-05-15T00:00:00.000000,6.12
2021-05-16T00:00:00.000000,6.42
2021-05-17T00:00:00.000000,7.49
2021-05-18T00:00:00.000000,7.28
2021-05-19T00:00:00.000000,6.16
2021-05-20T00:00:00.000000,5.6
2021-05-21T00:00:00.000000,6.02
2021-05-22T00:00:00.000000,3.93
2021-05-23T00:00:00.000000,5.35
2021-05-24T00:00:00.000000,7.66
2021-05-25T00:00:00.000000,5.62
2021-05-26T00:00:00.000000,3.2
2021-05-27T00:00:00.000000,7.68
2021-05-28T00:00:00.000000,1.46
2021-05-29T00:00:00.000000,6.73
2021-05-30T00:00:00.000000,8.34
2021-05-31T00:00:00.000000,7.83
2021-06-01T00:00:00.000000,7.02
2021-06-02T00:00:00.000000,5.97
2021-06-03T00:00:00.000000,4.18
2021-06-04T00:00:00.000000,5.46
2021-06-05T00:00:00.000000,7.01
2021-06-06T00:00:00.000000,7.67
2021-06-07T00:00:00.000000,6.13
2021-06-08T00:00:00.000000,3.7
2021-06-09T00:00:00.000000,7.4
2021-06-10T00:00:00.000000,8.01
2021-06-11T00:00:00.000000,7.32
2021-06-12T00:00:00.000000,7.58
2021-06-13T00:00:00.000000,6.16
2021-06-14T00:00:00.000000,4.55
2021-06-15T00:00:00.000000,8.44
2021-06-16T00:00:00.000000,8.33
2021-06-17T00:00:00.000000,8.55
2021-06-18T00:00:00.000000,3.23
2021-06-19T00:00:00.000000,5.53
2021-06-20T00:00:00.000000,7.32
2021-06-21T00:00:00.000000,5.67
2021-06-22T00:00:00.000000,6.81
2021-06-23T00:00:00.000000,8.03
2021-06-24T00:00:00.000000,7.11
2021-06-25T00:00:00.000000,3.12
2021-06-26T00:00:00.000000,3.47
2021-06-27T00:00:00.000000,6.69
2021-06-28T00:00:00.000000,7.17
2021-06-29T00:00:00.000000,5.7
2021-06-30T00:00:00.000000,4.45
2021-07-01T00:00:00.000000,6.21
2021-07-02T00:00:00.000000,5.97
2021-07-03T00:00:00.000000,6.27
2021-07-04T00:00:00.000000,7.65
2021-07-05T00:00:00.000000,6.58
2021-07-06T00:00:00.000000,6.66
2021-07-07T00:00:00.000000,3.42
2021-07-08T00:00:00.000000,1.57
2021-07-09T00:00:00.000000,2.5
2021-07-10T00:00:00.000000,7.37
2021-07-11T00:00:00.000000,2.23
2021-07-12T00:00:00.000000,4.33
2021-07-13T00:00:00.000000,4.66
2021-07-14T00:00:00.000000,6.41
2021-07-15T00:00:00.000000,4.8
2021-07-16T00:00:00.000000,4.25
2021-07-17T00:00:00.000000,2.29
2021-07-18T00:00:00.000000,5.84
2021-07-19T00:00:00.000000,5.53
2021-07-20T00:00:00.000000,4.46
2021-07-21T00:00:00.000000,7.55
2021-07-22T00:00:00.000000,5.52
2021-07-23T00:00:00.000000,7.65
2021-07-24T00:00:00.000000,2.51
2021-07-25T00:00:00.000000,6.78
2021-07-26T00:00:00.000000,6.48
2021-07-27T00:00:00.000000,3.53
2021-07-28T00:00:00.000000,6.84
2021-07-29T00:00:00.000000,3.9
2021-07-30T00:00:00.000000,7.22
2021-07-31T00:00:00.000000,5.64
2021-08-01T00:00:00.000000,3.76
2021-08-02T00:00:00.000000,7.18
2021-08-03T00:00:00.000000,6.73
2021-08-04T00:00:00.000000,7.18
2021-08-05T00:00:00.000000,6.98
2021-08-06T00:00:00.000000,6.17
2021-08-07T00:00:00.000000,4.45
2021-08-08T00:00:00.000000,3.81
2021-08-09T00:00:00.000000,6.2
2021-08-10T00:00:00.000000,3.17
2021-08-11T00:00:00.000000,5.58
2021-08-12T00:00:00.000000,4.59
2021-08-13T00:00:00.000000,4.29
2021-08-14T00:00:00.000000,7.1
2021-08-15T00:00:00.000000,6.79
2021-08-16T00:00:00.000000,4.64
2021-08-17T00:00:00.000000,3.57
2021-08-18T00:00:00.000000,3.13
2021-08-19T00:00:00.000000,5.96
2021-08-20T00:00:00.000000,5.83
2021-08-21T00:00:00.000000,4.66
2021-08-22T00:00:00.000000,5.16
2021-08-23T00:00:00.000000,5.85
2021-08-24T00:00:00.000000,6.3
2021-08-25T00:00:00.000000,3.42
2021-08-26T00:00:00.000000,5.04
2021-08-27T00:00:00.000000,4.86
2021-08-28T00:00:00.000000,5.32
2021-08-29T00:00:00.000000,5.04
2021-08-30T00:00:00.000000,5.59
2021-08-31T00:00:00.000000,5.55
2021-09-01T00:00:00.000000,5.3
2021-09-02T00:00:00.000000,6.47
2021-09-03T00:00:00.000000,5.44
2021-09-04T00:00:00.000000,4.92
2021-09-05T00:00:00.000000,5.09
2021-09-06T00:00:00.000000,5.24
2021-09-07T00:00:00.000000,5.67
2021-09-08T00:00:00.000000,5.28
2021-09-09T00:00:00.000000,4.24
2021-09-10T00:00:00.000000,5.25
2021-09-11T00:00:00.000000,4.83
2021-09-12T00:00:00.000000,1.77
2021-09-13T00:00:00.000000,4.05
2021-09-14T00:00:00.000000,3.47
2021-09-15T00:00:00.000000,3.78
2021-09-16T00:00:00.000000,5.22
2021-09-17T00:00:00.000000,4.36
2021-09-18T00:00:00.000000,5.25
2021-09-19T00:00:00.000000,5.56
2021-09-20T00:00:00.000000,4.18
2021-09-21T00:00:00.000000,2.91
2021-09-22T00:00:00.000000,1.07
2021-09-23T00:00:00.000000,2.86
2021-09-24T00:00:00.000000,3.33
2021-09-25T00:00:00.000000,2.91
2021-09-26T00:00:00.000000,3.76
2021-09-27T00:00:00.000000,3.81
2021-09-28T00:00:00.000000,4.76
2021-09-29T00:00:00.000000,4.89
2021-09-30T00:00:00.000000,3.46
2021-10-01T00:00:00.000000,4.43
2021-10-02T00:00:00.000000,4.1
2021-10-03T00:00:00.000000,1.02
2021-10-04T00:00:00.000000,0.78
2021-10-05T00:00:00.000000,1.47
2021-10-06T00:00:00.000000,2.3
2021-10-07T00:00:00.000000,2.17
2021-10-08T00:00:00.000000,1.98
2021-10-09T00:00:00.000000,1.32
2021-10-10T00:00:00.000000,2.44
2021-10-11T00:00:00.000000,3.58
2021-10-12T00:00:00.000000,3.02
2021-10-13T00:00:00.000000,1.92
2021-10-14T00:00:00.000000,2.73
2021-10-15T00:00:00.000000,1.31
2021-10-16T00:00:00.000000,1.68
2021-10-17T00:00:00.000000,3.12
2021-10-18T00:00:00.000000,3.33
2021-10-19T00:00:00.000000,3.94
2021-10-20T00:00:00.000000,1.85
2021-10-21T00:00:00.000000,1.09
2021-10-22T00:00:00.000000,2.62
2021-10-23T00:00:00.000000,2.39
2021-10-24T00:00:00.000000,3.01
2021-10-25T00:00:00.000000,0.49
2021-10-26T00:00:00.000000,0.92
2021-10-27T00:00:00.000000,3.29
2021-10-28T00:00:00.000000,2.23
2021-10-29T00:00:00.000000,1.32
2021-10-30T00:00:00.000000,0.98
2021-10-31T00:00:00.000000,2.24
2021-11-01T00:00:00.000000,2.83
2021-11-02T00:00:00.000000,2.29
2021-11-03T00:00:00.000000,2.39
2021-11-04T00:00:00.000000,1.83
2021-11-05T00:00:00.000000,2.77
2021-11-06T00:00:00.000000,2.94
2021-11-07T00:00:00.000000,3.0
2021-11-08T00:00:00.000000,2.94
2021-11-09T00:00:00.000000,1.4
2021-11-10T00:00:00.000000,3.0
2021-11-11T00:00:00.000000,1.55
2021-11-12T00:00:00.000000,2.44
2021-11-13T00:00:00.000000,2.05
2021-11-14T00:00:00.000000,0.46
2021-11-15T00:00:00.000000,1.87
2021-11-16T00:00:00.000000,2.16
2021-11-17T00:00:00.000000,0.52
2021-11-18T00:00:00.000000,1.24
2021-11-19T00:00:00.000000,2.13
2021-11-20T00:00:00.000000,1.25
2021-11-21T00:00:00.000000,1.12
2021-11-22T00:00:00.000000,1.73
2021-11-23T00:00:00.000000,2.41
2021-11-24T00:00:00.000000,1.75
2021-11-25T00:00:00.000000,0.34
2021-11-26T00:00:00.000000,1.0
2021-11-27T00:00:00.000000,1.27
2021-11-28T00:00:00.000000,0.62
2021-11-29T00:00:00.000000,1.34
2021-11-30T00:00:00.000000,0.98
2021-12-01T00:00:00.000000,1.6
2021-12-02T00:00:00.000000,0.94
2021-12-03T00:00:00.000000,1.31
2021-12-04T00:00:00.000000,1.45
2021-12-05T00:00:00.000000,0.74
2021-12-06T00:00:00.000000,0.68
2021-12-07T00:00:00.000000,1.04
2021-12-08T00:00:00.000000,0.78
2021-12-09T00:00:00.000000,0.72
2021-12-10T00:00:00.000000,1.06
2021-12-11T00:00:00.000000,1.42
2021-12-12T00:00:00.000000,2.22
2021-12-13T00:00:00.000000,2.16
2021-12-14T00:00:00.000000,2.14
2021-12-15T00:00:00.000000,0.37
2021-12-16T00:00:00.000000,0.82
2021-12-17T00:00:00.000000,2.18
2021-12-18T00:00:00.000000,0.41
2021-12-19T00:00:00.000000,1.95
2021-12-20T00:00:00.000000,1.24
2021-12-21T00:00:00.000000,1.3
2021-12-22T00:00:00.000000,1.41
2021-12-23T00:00:00.000000,1.26
2021-12-24T00:00:00.000000,0.82
2021-12-25T00:00:00.000000,0.54
2021-12-26T00:00:00.000000,0.99
2021-12-27T00:00:00.000000,0.46
2021-12-28T00:00:00.000000,1.11
2021-12-29T00:00:00.000000,0.81
2021-12-30T00:00:00.000000,0.89
2021-12-31T00:00:00.000000,1.02
