Date,Irradiance (kWh/m^2/day)
2016-08-23T00:00:00.000000,6.51
2016-08-24T00:00:00.000000,6.32
2016-08-25T00:00:00.000000,3.82
2016-08-26T00:00:00.000000,6.31
2016-08-27T00:00:00.000000,5.84
2016-08-28T00:00:00.000000,5.28
2016-08-29T00:00:00.000000,6.33
2016-08-30T00:00:00.000000,5.88
2016-08-31T00:00:00.000000,4.63
2016-09-01T00:00:00.000000,5.29
2016-09-02T00:00:00.000000,6.46
2016-09-03T00:00:00.000000,6.26
2016-09-04T00:00:00.000000,6.32
2016-09-05T00:00:00.000000,6.14
2016-09-06T00:00:00.000000,5.39
2016-09-07T00:00:00.000000,5.13
2016-09-08T00:00:00.000000,3.17
2016-09-09T00:00:00.000000,5.54
2016-09-10T00:00:00.000000,3.14
2016-09-11T00:00:00.000000,5.54
2016-09-12T00:00:00.000000,5.94
2016-09-13T00:00:00.000000,5.42
2016-09-14T00:00:00.000000,4.39
2016-09-15T00:00:00.000000,5.51
2016-09-16T00:00:00.000000,5.49
2016-09-17T00:00:00.000000,1.36
2016-09-18T00:00:00.000000,4.19
2016-09-19T00:00:00.000000,5.34
2016-09-20T00:00:00.000000,5.14
2016-09-21T00:00:00.000000,4.3
2016-09-22T00:00:00.000000,4.46
2016-09-23T00:00:00.000000,1.11
2016-09-24T00:00:00.000000,5.46
2016-09-25T00:00:00.000000,5.09
2016-09-26T00:00:00.000000,0.94
2016-09-27T00:00:00.000000,4.05
2016-09-28T00:00:00.000000,3.29
2016-09-29T00:00:00.000000,1.04
2016-09-30T00:00:00.000000,2.76
2016-10-01T00:00:00.000000,1.39
2016-10-02T00:00:00.000000,2.41
2016-10-03T00:00:00.000000,2.7
2016-10-04T00:00:00.000000,4.25
2016-10-05T00:00:00.000000,4.37
2016-10-06T00:00:00.000000,4.36
2016-10-07T00:00:00.000000,4.55
2016-10-08T00:00:00.000000,3.94
2016-10-09T00:00:00.000000,3.25
2016-10-10T00:00:00.000000,4.6
2016-10-11T00:00:00.000000,3.11
2016-10-12T00:00:00.000000,3.94
2016-10-13T00:00:00.000000,3.49
2016-10-14T00:00:00.000000,4.15
2016-10-15T00:00:00.000000,4.02
2016-10-16T00:00:00.000000,1.36
2016-10-17T00:00:00.000000,1.27
2016-10-18T00:00:00.000000,2.47
2016-10-19T00:00:00.000000,3.87
2016-10-20T00:00:00.000000,0.55
2016-10-21T00:00:00.000000,0.52
2016-10-22T00:00:00.000000,2.66
2016-10-23T00:00:00.000000,2.21
2016-10-24T00:00:00.000000,1.91
2016-10-25T00:00:00.000000,3.05
2016-10-26T00:00:00.000000,2.4
2016-10-27T00:00:00.000000,0.43
2016-10-28T00:00:00.000000,3.37
2016-10-29T00:00:00.000000,1.4
2016-10-30T00:00:00.000000,0.69
2016-10-31T00:00:00.000000,2.98
2016-11-01T00:00:00.000000,1.9
2016-11-02T00:00:00.000000,1.46
2016-11-03T00:00:00.000000,2.14
2016-11-04T00:00:00.000000,2.93
2016-11-05T00:00:00.000000,2.71
2016-11-06T00:00:00.000000,3.06
2016-11-07T00:00:00.000000,3.11
2016-11-08T00:00:00.000000,1.67
2016-11-09T00:00:00.000000,2.39
2016-11-10T00:00:00.000000,2.8
2016-11-11T00:00:00.000000,2.53
2016-11-12T00:00:00.000000,2.88
2016-11-13T00:00:00.000000,2.97
2016-11-14T00:00:00.000000,2.79
2016-11-15T00:00:00.000000,2.68
2016-11-16T00:00:00.000000,0.99
2016-11-17T00:00:00.000000,2.57
2016-11-18T00:00:00.000000,2.46
2016-11-19T00:00:00.000000,0.37
2016-11-20T00:00:00.000000,1.12
2016-11-21T00:00:00.000000,1.71
2016-11-22T00:00:00.000000,1.87
2016-11-23T00:00:00.000000,0.72
2016-11-24T00:00:00.000000,0.5
2016-11-25T00:00:00.000000,0.88
2016-11-26T00:00:00.000000,1.46
2016-11-27T00:00:00.000000,1.8
2016-11-28T00:00:00.000000,1.72
2016-11-29T00:00:00.000000,1.15
2016-11-30T00:00:00.000000,0.99
2016-12-01T00:00:00.000000,1.19
2016-12-02T00:00:00.000000,1.44
2016-12-03T00:00:00.000000,1.39
2016-12-04T00:00:00.000000,1.14
2016-12-05T00:00:00.000000,1.43
2016-12-06T00:00:00.000000,1.18
2016-12-07T00:00:00.000000,1.47
2016-12-08T00:00:00.000000,0.8
2016-12-09T00:00:00.000000,2.02
2016-12-10T00:00:00.000000,1.24
2016-12-11T00:00:00.000000,0.73
2016-12-12T00:00:00.000000,0.69
2016-12-13T00:00:00.000000,0.71
2016-12-14T00:00:00.000000,1.78
2016-12-15T00:00:00.000000,1.44
2016-12-16T00:00:00.000000,1.29
2016-12-17T00:00:00.000000,1.11
2016-12-18T00:00:00.000000,1.69
2016-12-19T00:00:00.000000,1.99
2016-12-20T00:00:00.000000,1.42
2016-12-21T00:00:00.000000,1.01
2016-12-22T00:00:00.000000,0.73
2016-12-23T00:00:00.000000,1.06
2016-12-24T00:00:00.000000,1.02
2016-12-25T00:00:00.000000,1.59
2016-12-26T00:00:00.000000,0.57
2016-12-27T00:00:00.000000,0.6
2016-12-28T00:00:00.000000,1.15
2016-12-29T00:00:00.000000,0.6
2016-12-30T00:00:00.000000,1.14
2016-12-31T00:00:00.000000,0.94
