time,is_weekend,is_holiday,period,tou_rate,tiered_rate,kWh
2024-03-12 17:00:00,False,False,winter,0.182,0.103,0.95
2024-03-12 18:00:00,False,False,winter,0.182,0.103,0.28
2024-03-12 19:00:00,False,False,winter,0.087,0.103,0.006
2024-03-12 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-13 07:00:00,False,False,winter,0.182,0.103,0.006
2024-03-13 08:00:00,False,False,winter,0.182,0.103,0.228
2024-03-13 09:00:00,False,False,winter,0.182,0.103,1.438
2024-03-13 10:00:00,False,False,winter,0.182,0.103,2.854
2024-03-13 11:00:00,False,False,winter,0.182,0.103,3.911
2024-03-13 12:00:00,False,False,winter,0.122,0.103,4.634
2024-03-13 13:00:00,False,False,winter,0.122,0.103,5.126
2024-03-13 14:00:00,False,False,winter,0.122,0.103,5.119
2024-03-13 15:00:00,False,False,winter,0.122,0.103,4.655
2024-03-13 16:00:00,False,False,winter,0.122,0.103,2.76
2024-03-13 17:00:00,False,False,winter,0.182,0.103,0.732
2024-03-13 18:00:00,False,False,winter,0.182,0.103,0.248
2024-03-13 19:00:00,False,False,winter,0.087,0.103,0.008
2024-03-13 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-14 07:00:00,False,False,winter,0.182,0.103,0.001
2024-03-14 08:00:00,False,False,winter,0.182,0.103,0.188
2024-03-14 09:00:00,False,False,winter,0.182,0.103,0.869
2024-03-14 10:00:00,False,False,winter,0.182,0.103,1.373
2024-03-14 11:00:00,False,False,winter,0.182,0.103,1.065
2024-03-14 12:00:00,False,False,winter,0.122,0.103,0.697
2024-03-14 13:00:00,False,False,winter,0.122,0.103,0.265
2024-03-14 14:00:00,False,False,winter,0.122,0.103,0.484
2024-03-14 15:00:00,False,False,winter,0.122,0.103,0.293
2024-03-14 16:00:00,False,False,winter,0.122,0.103,0.146
2024-03-14 17:00:00,False,False,winter,0.182,0.103,0.039
2024-03-14 18:00:00,False,False,winter,0.182,0.103,0.003
2024-03-14 19:00:00,False,False,winter,0.087,0.103,0.0
2024-03-14 20:00:00,False,False,winter,0.087,0.103,0.0
2024-03-15 06:00:00,False,False,winter,0.087,0.103,0.0
2024-03-15 07:00:00,False,False,winter,0.182,0.103,0.002
2024-03-15 08:00:00,False,False,winter,0.182,0.103,0.166
2024-03-15 09:00:00,False,False,winter,0.182,0.103,0.482
2024-03-15 10:00:00,False,False,winter,0.182,0.103,0.72
2024-03-15 11:00:00,False,False,winter,0.182,0.103,0.691
2024-03-15 12:00:00,False,False,winter,0.122,0.103,2.767
2024-03-15 13:00:00,False,False,winter,0.122,0.103,2.531
2024-03-15 14:00:00,False,False,winter,0.122,0.103,2.135
2024-03-15 15:00:00,False,False,winter,0.122,0.103,1.736
2024-03-15 16:00:00,False,False,winter,0.122,0.103,1.061
2024-03-15 17:00:00,False,False,winter,0.182,0.103,0.737
2024-03-15 18:00:00,False,False,winter,0.182,0.103,0.217
2024-03-15 19:00:00,False,False,winter,0.087,0.103,0.006
2024-03-15 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-16 07:00:00,True,False,winter,0.087,0.103,0.001
2024-03-16 08:00:00,True,False,winter,0.087,0.103,0.239
2024-03-16 09:00:00,True,False,winter,0.087,0.103,0.698
2024-03-16 10:00:00,True,False,winter,0.087,0.103,0.841
2024-03-16 11:00:00,True,False,winter,0.087,0.103,2.62
2024-03-16 12:00:00,True,False,winter,0.087,0.103,2.524
2024-03-16 13:00:00,True,False,winter,0.087,0.103,4.43
2024-03-16 14:00:00,True,False,winter,0.087,0.103,3.582
2024-03-16 15:00:00,True,False,winter,0.087,0.103,1.317
2024-03-16 16:00:00,True,False,winter,0.087,0.103,0.596
2024-03-16 17:00:00,True,False,winter,0.087,0.103,0.089
2024-03-16 18:00:00,True,False,winter,0.087,0.103,0.0
2024-03-16 19:00:00,True,False,winter,0.087,0.103,0.0
2024-03-16 21:00:00,True,False,winter,0.087,0.103,0.0
2024-03-17 07:00:00,True,False,winter,0.087,0.103,0.009
2024-03-17 08:00:00,True,False,winter,0.087,0.103,0.199
2024-03-17 09:00:00,True,False,winter,0.087,0.103,1.59
2024-03-17 10:00:00,True,False,winter,0.087,0.103,2.268
2024-03-17 11:00:00,True,False,winter,0.087,0.103,2.996
2024-03-17 12:00:00,True,False,winter,0.087,0.103,3.284
2024-03-17 13:00:00,True,False,winter,0.087,0.103,3.332
2024-03-17 14:00:00,True,False,winter,0.087,0.103,2.869
2024-03-17 15:00:00,True,False,winter,0.087,0.103,2.83
2024-03-17 16:00:00,True,False,winter,0.087,0.103,1.146
2024-03-17 17:00:00,True,False,winter,0.087,0.103,0.676
2024-03-17 18:00:00,True,False,winter,0.087,0.103,0.137
2024-03-17 19:00:00,True,False,winter,0.087,0.103,0.002
2024-03-17 21:00:00,True,False,winter,0.087,0.103,0.0
2024-03-18 07:00:00,False,False,winter,0.182,0.103,0.037
2024-03-18 08:00:00,False,False,winter,0.182,0.103,0.461
2024-03-18 09:00:00,False,False,winter,0.182,0.103,0.914
2024-03-18 10:00:00,False,False,winter,0.182,0.103,1.474
2024-03-18 11:00:00,False,False,winter,0.182,0.103,1.968
2024-03-18 12:00:00,False,False,winter,0.122,0.103,1.369
2024-03-18 13:00:00,False,False,winter,0.122,0.103,1.484
2024-03-18 14:00:00,False,False,winter,0.122,0.103,1.058
2024-03-18 15:00:00,False,False,winter,0.122,0.103,0.744
2024-03-18 16:00:00,False,False,winter,0.122,0.103,0.379
2024-03-18 17:00:00,False,False,winter,0.182,0.103,0.227
2024-03-18 18:00:00,False,False,winter,0.182,0.103,0.048
2024-03-18 19:00:00,False,False,winter,0.087,0.103,0.006
2024-03-18 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-19 07:00:00,False,False,winter,0.182,0.103,0.006
2024-03-19 08:00:00,False,False,winter,0.182,0.103,0.25
2024-03-19 09:00:00,False,False,winter,0.182,0.103,0.861
2024-03-19 10:00:00,False,False,winter,0.182,0.103,1.161
2024-03-19 11:00:00,False,False,winter,0.182,0.103,1.661
2024-03-19 12:00:00,False,False,winter,0.122,0.103,1.26
2024-03-19 13:00:00,False,False,winter,0.122,0.103,1.262
2024-03-19 14:00:00,False,False,winter,0.122,0.103,1.069
2024-03-19 15:00:00,False,False,winter,0.122,0.103,0.541
2024-03-19 16:00:00,False,False,winter,0.122,0.103,0.205
2024-03-19 17:00:00,False,False,winter,0.182,0.103,0.178
2024-03-19 18:00:00,False,False,winter,0.182,0.103,0.121
2024-03-19 19:00:00,False,False,winter,0.087,0.103,0.001
2024-03-19 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-20 07:00:00,False,False,winter,0.182,0.103,0.002
2024-03-20 08:00:00,False,False,winter,0.182,0.103,0.158
2024-03-20 09:00:00,False,False,winter,0.182,0.103,0.458
2024-03-20 10:00:00,False,False,winter,0.182,0.103,1.69
2024-03-20 11:00:00,False,False,winter,0.182,0.103,3.497
2024-03-20 13:00:00,False,False,winter,0.122,0.103,1.916
2024-03-20 14:00:00,False,False,winter,0.122,0.103,2.506
2024-03-20 15:00:00,False,False,winter,0.122,0.103,3.226
2024-03-20 16:00:00,False,False,winter,0.122,0.103,1.787
2024-03-20 17:00:00,False,False,winter,0.182,0.103,0.49
2024-03-20 18:00:00,False,False,winter,0.182,0.103,0.245
2024-03-20 19:00:00,False,False,winter,0.087,0.103,0.009
2024-03-20 23:00:00,False,False,winter,0.087,0.103,0.0
2024-03-21 07:00:00,False,False,winter,0.182,0.103,0.002
2024-03-21 08:00:00,False,False,winter,0.182,0.103,0.137
2024-03-21 09:00:00,False,False,winter,0.182,0.103,0.503
2024-03-21 10:00:00,False,False,winter,0.182,0.103,1.343
2024-03-21 11:00:00,False,False,winter,0.182,0.103,2.52
2024-03-21 12:00:00,False,False,winter,0.122,0.103,2.653
2024-03-21 13:00:00,False,False,winter,0.122,0.103,3.258
2024-03-21 14:00:00,False,False,winter,0.122,0.103,2.572
2024-03-21 15:00:00,False,False,winter,0.122,0.103,1.825
2024-03-21 16:00:00,False,False,winter,0.122,0.103,1.498
2024-03-21 17:00:00,False,False,winter,0.182,0.103,0.533
2024-03-21 18:00:00,False,False,winter,0.182,0.103,0.24
2024-03-21 19:00:00,False,False,winter,0.087,0.103,0.014
2024-03-21 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-22 07:00:00,False,False,winter,0.182,0.103,0.007
2024-03-22 08:00:00,False,False,winter,0.182,0.103,0.261
2024-03-22 09:00:00,False,False,winter,0.182,0.103,0.333
2024-03-22 10:00:00,False,False,winter,0.182,0.103,0.472
2024-03-22 11:00:00,False,False,winter,0.182,0.103,0.618
2024-03-22 12:00:00,False,False,winter,0.122,0.103,1.757
2024-03-22 13:00:00,False,False,winter,0.122,0.103,1.478
2024-03-22 14:00:00,False,False,winter,0.122,0.103,0.834
2024-03-22 15:00:00,False,False,winter,0.122,0.103,0.352
2024-03-22 16:00:00,False,False,winter,0.122,0.103,0.064
2024-03-22 17:00:00,False,False,winter,0.182,0.103,0.006
2024-03-22 18:00:00,False,False,winter,0.182,0.103,0.0
2024-03-22 19:00:00,False,False,winter,0.087,0.103,0.0
2024-03-22 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-23 07:00:00,True,False,winter,0.087,0.103,0.0
2024-03-23 08:00:00,True,False,winter,0.087,0.103,0.0
2024-03-23 09:00:00,True,False,winter,0.087,0.103,0.044
2024-03-23 10:00:00,True,False,winter,0.087,0.103,0.158
2024-03-23 11:00:00,True,False,winter,0.087,0.103,0.458
2024-03-23 12:00:00,True,False,winter,0.087,0.103,1.866
2024-03-23 13:00:00,True,False,winter,0.087,0.103,4.351
2024-03-23 14:00:00,True,False,winter,0.087,0.103,4.87
2024-03-23 15:00:00,True,False,winter,0.087,0.103,3.087
2024-03-23 16:00:00,True,False,winter,0.087,0.103,3.773
2024-03-23 17:00:00,True,False,winter,0.087,0.103,0.786
2024-03-23 18:00:00,True,False,winter,0.087,0.103,0.386
2024-03-23 19:00:00,True,False,winter,0.087,0.103,0.041
2024-03-23 21:00:00,True,False,winter,0.087,0.103,0.0
2024-03-24 07:00:00,True,False,winter,0.087,0.103,0.027
2024-03-24 08:00:00,True,False,winter,0.087,0.103,0.22
2024-03-24 09:00:00,True,False,winter,0.087,0.103,1.958
2024-03-24 10:00:00,True,False,winter,0.087,0.103,3.538
2024-03-24 11:00:00,True,False,winter,0.087,0.103,4.617
2024-03-24 12:00:00,True,False,winter,0.087,0.103,5.129
2024-03-24 13:00:00,True,False,winter,0.087,0.103,5.145
2024-03-24 14:00:00,True,False,winter,0.087,0.103,5.145
2024-03-24 15:00:00,True,False,winter,0.087,0.103,4.993
2024-03-24 16:00:00,True,False,winter,0.087,0.103,3.032
2024-03-24 17:00:00,True,False,winter,0.087,0.103,0.748
2024-03-24 18:00:00,True,False,winter,0.087,0.103,0.387
2024-03-24 19:00:00,True,False,winter,0.087,0.103,0.029
2024-03-24 21:00:00,True,False,winter,0.087,0.103,0.0
2024-03-25 07:00:00,False,False,winter,0.182,0.103,0.055
2024-03-25 08:00:00,False,False,winter,0.182,0.103,0.274
2024-03-25 09:00:00,False,False,winter,0.182,0.103,1.873
2024-03-25 10:00:00,False,False,winter,0.182,0.103,3.348
2024-03-25 11:00:00,False,False,winter,0.182,0.103,4.462
2024-03-25 12:00:00,False,False,winter,0.122,0.103,5.015
2024-03-25 13:00:00,False,False,winter,0.122,0.103,5.141
2024-03-25 14:00:00,False,False,winter,0.122,0.103,4.727
2024-03-25 15:00:00,False,False,winter,0.122,0.103,4.805
2024-03-25 16:00:00,False,False,winter,0.122,0.103,2.993
2024-03-25 17:00:00,False,False,winter,0.182,0.103,0.885
2024-03-25 18:00:00,False,False,winter,0.182,0.103,0.324
2024-03-25 19:00:00,False,False,winter,0.087,0.103,0.027
2024-03-25 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-26 07:00:00,False,False,winter,0.182,0.103,0.002
2024-03-26 08:00:00,False,False,winter,0.182,0.103,0.098
2024-03-26 09:00:00,False,False,winter,0.182,0.103,0.212
2024-03-26 10:00:00,False,False,winter,0.182,0.103,0.262
2024-03-26 11:00:00,False,False,winter,0.182,0.103,0.411
2024-03-26 12:00:00,False,False,winter,0.122,0.103,0.732
2024-03-26 13:00:00,False,False,winter,0.122,0.103,1.085
2024-03-26 14:00:00,False,False,winter,0.122,0.103,0.573
2024-03-26 15:00:00,False,False,winter,0.122,0.103,0.533
2024-03-26 16:00:00,False,False,winter,0.122,0.103,0.473
2024-03-26 17:00:00,False,False,winter,0.182,0.103,0.213
2024-03-26 18:00:00,False,False,winter,0.182,0.103,0.106
2024-03-26 19:00:00,False,False,winter,0.087,0.103,0.0
2024-03-26 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-27 07:00:00,False,False,winter,0.182,0.103,0.029
2024-03-27 08:00:00,False,False,winter,0.182,0.103,0.376
2024-03-27 09:00:00,False,False,winter,0.182,0.103,1.529
2024-03-27 10:00:00,False,False,winter,0.182,0.103,2.915
2024-03-27 11:00:00,False,False,winter,0.182,0.103,2.671
2024-03-27 12:00:00,False,False,winter,0.122,0.103,1.572
2024-03-27 13:00:00,False,False,winter,0.122,0.103,1.431
2024-03-27 14:00:00,False,False,winter,0.122,0.103,1.772
2024-03-27 15:00:00,False,False,winter,0.122,0.103,0.878
2024-03-27 16:00:00,False,False,winter,0.122,0.103,0.73
2024-03-27 17:00:00,False,False,winter,0.182,0.103,0.844
2024-03-27 18:00:00,False,False,winter,0.182,0.103,0.326
2024-03-27 19:00:00,False,False,winter,0.087,0.103,0.028
2024-03-27 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-28 07:00:00,False,False,winter,0.182,0.103,0.042
2024-03-28 08:00:00,False,False,winter,0.182,0.103,0.251
2024-03-28 09:00:00,False,False,winter,0.182,0.103,2.06
2024-03-28 10:00:00,False,False,winter,0.182,0.103,3.556
2024-03-28 11:00:00,False,False,winter,0.182,0.103,4.535
2024-03-28 12:00:00,False,False,winter,0.122,0.103,5.043
2024-03-28 13:00:00,False,False,winter,0.122,0.103,4.686
2024-03-28 14:00:00,False,False,winter,0.122,0.103,4.543
2024-03-28 15:00:00,False,False,winter,0.122,0.103,4.181
2024-03-28 16:00:00,False,False,winter,0.122,0.103,2.721
2024-03-28 17:00:00,False,False,winter,0.182,0.103,0.804
2024-03-28 18:00:00,False,False,winter,0.182,0.103,0.373
2024-03-28 19:00:00,False,False,winter,0.087,0.103,0.035
2024-03-28 21:00:00,False,False,winter,0.087,0.103,0.0
2024-03-29 06:00:00,False,True,winter,0.087,0.103,0.0
2024-03-29 07:00:00,False,True,winter,0.087,0.103,0.028
2024-03-29 08:00:00,False,True,winter,0.087,0.103,0.312
2024-03-29 09:00:00,False,True,winter,0.087,0.103,1.101
2024-03-29 10:00:00,False,True,winter,0.087,0.103,1.311
2024-03-29 11:00:00,False,True,winter,0.087,0.103,1.087
2024-03-29 12:00:00,False,True,winter,0.087,0.103,2.064
2024-03-29 13:00:00,False,True,winter,0.087,0.103,2.606
2024-03-29 14:00:00,False,True,winter,0.087,0.103,1.997
2024-03-29 15:00:00,False,True,winter,0.087,0.103,1.246
2024-03-29 16:00:00,False,True,winter,0.087,0.103,1.641
2024-03-29 17:00:00,False,True,winter,0.087,0.103,1.01
2024-03-29 18:00:00,False,True,winter,0.087,0.103,0.436
2024-03-29 19:00:00,False,True,winter,0.087,0.103,0.034
2024-03-29 21:00:00,False,True,winter,0.087,0.103,0.0
2024-03-30 06:00:00,True,False,winter,0.087,0.103,0.0
2024-03-30 07:00:00,True,False,winter,0.087,0.103,0.148
2024-03-30 08:00:00,True,False,winter,0.087,0.103,0.618
2024-03-30 09:00:00,True,False,winter,0.087,0.103,1.641
2024-03-30 10:00:00,True,False,winter,0.087,0.103,2.604
2024-03-30 11:00:00,True,False,winter,0.087,0.103,3.546
2024-03-30 12:00:00,True,False,winter,0.087,0.103,3.462
2024-03-30 13:00:00,True,False,winter,0.087,0.103,4.711
2024-03-30 14:00:00,True,False,winter,0.087,0.103,2.823
2024-03-30 15:00:00,True,False,winter,0.087,0.103,1.236
2024-03-30 16:00:00,True,False,winter,0.087,0.103,0.494
2024-03-30 17:00:00,True,False,winter,0.087,0.103,0.229
2024-03-30 18:00:00,True,False,winter,0.087,0.103,0.137
2024-03-30 19:00:00,True,False,winter,0.087,0.103,0.014
2024-03-30 21:00:00,True,False,winter,0.087,0.103,0.0
2024-03-31 06:00:00,True,False,winter,0.087,0.103,0.0
2024-03-31 07:00:00,True,False,winter,0.087,0.103,0.083
2024-03-31 08:00:00,True,False,winter,0.087,0.103,0.609
2024-03-31 09:00:00,True,False,winter,0.087,0.103,0.787
2024-03-31 10:00:00,True,False,winter,0.087,0.103,1.522
2024-03-31 11:00:00,True,False,winter,0.087,0.103,1.886
2024-03-31 12:00:00,True,False,winter,0.087,0.103,3.675
2024-03-31 13:00:00,True,False,winter,0.087,0.103,4.738
2024-03-31 14:00:00,True,False,winter,0.087,0.103,4.757
2024-03-31 15:00:00,True,False,winter,0.087,0.103,4.701
2024-03-31 16:00:00,True,False,winter,0.087,0.103,2.792
2024-03-31 17:00:00,True,False,winter,0.087,0.103,1.077
2024-03-31 18:00:00,True,False,winter,0.087,0.103,0.507
2024-03-31 19:00:00,True,False,winter,0.087,0.103,0.051
2024-03-31 21:00:00,True,False,winter,0.087,0.103,0.0
2024-04-01 06:00:00,False,False,winter,0.087,0.103,0.0
2024-04-01 07:00:00,False,False,winter,0.182,0.103,0.055
2024-04-01 08:00:00,False,False,winter,0.182,0.103,0.479
2024-04-01 09:00:00,False,False,winter,0.182,0.103,2.037
2024-04-01 10:00:00,False,False,winter,0.182,0.103,3.064
2024-04-01 11:00:00,False,False,winter,0.182,0.103,4.036
2024-04-01 12:00:00,False,False,winter,0.122,0.103,5.1
2024-04-01 13:00:00,False,False,winter,0.122,0.103,5.149
2024-04-01 14:00:00,False,False,winter,0.122,0.103,5.147
2024-04-01 15:00:00,False,False,winter,0.122,0.103,4.592
2024-04-01 16:00:00,False,False,winter,0.122,0.103,2.894
2024-04-01 17:00:00,False,False,winter,0.182,0.103,1.027
2024-04-01 18:00:00,False,False,winter,0.182,0.103,0.372
2024-04-01 19:00:00,False,False,winter,0.087,0.103,0.015
2024-04-01 21:00:00,False,False,winter,0.087,0.103,0.0
2024-04-02 07:00:00,False,False,winter,0.182,0.103,0.0
2024-04-02 08:00:00,False,False,winter,0.182,0.103,0.117
2024-04-02 09:00:00,False,False,winter,0.182,0.103,0.215
2024-04-02 10:00:00,False,False,winter,0.182,0.103,0.341
2024-04-02 11:00:00,False,False,winter,0.182,0.103,0.654
2024-04-02 12:00:00,False,False,winter,0.122,0.103,0.322
2024-04-02 13:00:00,False,False,winter,0.122,0.103,0.369
2024-04-02 14:00:00,False,False,winter,0.122,0.103,0.555
2024-04-02 15:00:00,False,False,winter,0.122,0.103,0.477
2024-04-02 16:00:00,False,False,winter,0.122,0.103,0.253
2024-04-02 17:00:00,False,False,winter,0.182,0.103,0.112
2024-04-02 18:00:00,False,False,winter,0.182,0.103,0.012
2024-04-02 19:00:00,False,False,winter,0.087,0.103,0.0
2024-04-02 21:00:00,False,False,winter,0.087,0.103,0.0
2024-04-03 07:00:00,False,False,winter,0.182,0.103,0.0
2024-04-03 08:00:00,False,False,winter,0.182,0.103,0.025
2024-04-03 09:00:00,False,False,winter,0.182,0.103,0.133
2024-04-03 10:00:00,False,False,winter,0.182,0.103,0.196
2024-04-03 11:00:00,False,False,winter,0.182,0.103,0.274
2024-04-03 12:00:00,False,False,winter,0.122,0.103,0.378
2024-04-03 13:00:00,False,False,winter,0.122,0.103,0.331
2024-04-03 14:00:00,False,False,winter,0.122,0.103,0.507
2024-04-03 15:00:00,False,False,winter,0.122,0.103,0.78
2024-04-03 16:00:00,False,False,winter,0.122,0.103,0.479
2024-04-03 17:00:00,False,False,winter,0.182,0.103,0.283
2024-04-03 18:00:00,False,False,winter,0.182,0.103,0.098
2024-04-03 19:00:00,False,False,winter,0.087,0.103,0.027
2024-04-03 21:00:00,False,False,winter,0.087,0.103,0.0
2024-04-04 06:00:00,False,False,winter,0.087,0.103,0.0
2024-04-04 07:00:00,False,False,winter,0.182,0.103,0.099
2024-04-04 08:00:00,False,False,winter,0.182,0.103,0.487
2024-04-04 09:00:00,False,False,winter,0.182,0.103,0.991
2024-04-04 10:00:00,False,False,winter,0.182,0.103,0.933
2024-04-04 11:00:00,False,False,winter,0.182,0.103,0.916
2024-04-04 12:00:00,False,False,winter,0.122,0.103,0.283
2024-04-04 13:00:00,False,False,winter,0.122,0.103,0.705
2024-04-04 14:00:00,False,False,winter,0.122,0.103,0.941
2024-04-04 15:00:00,False,False,winter,0.122,0.103,0.932
2024-04-04 16:00:00,False,False,winter,0.122,0.103,0.998
2024-04-04 17:00:00,False,False,winter,0.182,0.103,0.503
2024-04-04 18:00:00,False,False,winter,0.182,0.103,0.105
2024-04-04 19:00:00,False,False,winter,0.087,0.103,0.0
2024-04-04 21:00:00,False,False,winter,0.087,0.103,0.0
2024-04-05 06:00:00,False,False,winter,0.087,0.103,0.0
2024-04-05 07:00:00,False,False,winter,0.182,0.103,0.083
2024-04-05 08:00:00,False,False,winter,0.182,0.103,0.602
2024-04-05 09:00:00,False,False,winter,0.182,0.103,0.965
2024-04-05 10:00:00,False,False,winter,0.182,0.103,1.56
2024-04-05 11:00:00,False,False,winter,0.182,0.103,2.098
2024-04-05 12:00:00,False,False,winter,0.122,0.103,1.713
2024-04-05 13:00:00,False,False,winter,0.122,0.103,1.789
2024-04-05 14:00:00,False,False,winter,0.122,0.103,1.514
2024-04-05 15:00:00,False,False,winter,0.122,0.103,0.985
2024-04-05 16:00:00,False,False,winter,0.122,0.103,1.205
2024-04-05 17:00:00,False,False,winter,0.182,0.103,0.743
2024-04-05 18:00:00,False,False,winter,0.182,0.103,0.394
2024-04-05 19:00:00,False,False,winter,0.087,0.103,0.014
2024-04-05 21:00:00,False,False,winter,0.087,0.103,0.0
2024-04-06 06:00:00,True,False,winter,0.087,0.103,0.0
2024-04-06 07:00:00,True,False,winter,0.087,0.103,0.07
2024-04-06 08:00:00,True,False,winter,0.087,0.103,0.261
2024-04-06 09:00:00,True,False,winter,0.087,0.103,2.253
2024-04-06 10:00:00,True,False,winter,0.087,0.103,3.664
2024-04-06 11:00:00,True,False,winter,0.087,0.103,4.354
2024-04-06 12:00:00,True,False,winter,0.087,0.103,4.565
2024-04-06 13:00:00,True,False,winter,0.087,0.103,5.148
2024-04-06 14:00:00,True,False,winter,0.087,0.103,5.144
2024-04-06 15:00:00,True,False,winter,0.087,0.103,4.945
2024-04-06 16:00:00,True,False,winter,0.087,0.103,2.998
2024-04-06 17:00:00,True,False,winter,0.087,0.103,0.682
2024-04-06 18:00:00,True,False,winter,0.087,0.103,0.204
2024-04-06 19:00:00,True,False,winter,0.087,0.103,0.036
2024-04-06 20:00:00,True,False,winter,0.087,0.103,0.0
2024-04-06 22:00:00,True,False,winter,0.087,0.103,0.0
2024-04-07 06:00:00,True,False,winter,0.087,0.103,0.0
2024-04-07 07:00:00,True,False,winter,0.087,0.103,0.062
2024-04-07 08:00:00,True,False,winter,0.087,0.103,0.274
2024-04-07 09:00:00,True,False,winter,0.087,0.103,2.267
2024-04-07 10:00:00,True,False,winter,0.087,0.103,3.642
2024-04-07 11:00:00,True,False,winter,0.087,0.103,4.579
2024-04-07 12:00:00,True,False,winter,0.087,0.103,5.121
2024-04-07 13:00:00,True,False,winter,0.087,0.103,5.148
2024-04-07 14:00:00,True,False,winter,0.087,0.103,5.149
2024-04-07 15:00:00,True,False,winter,0.087,0.103,4.853
2024-04-07 16:00:00,True,False,winter,0.087,0.103,2.968
2024-04-07 17:00:00,True,False,winter,0.087,0.103,0.767
2024-04-07 18:00:00,True,False,winter,0.087,0.103,0.236
2024-04-07 19:00:00,True,False,winter,0.087,0.103,0.027
2024-04-07 20:00:00,True,False,winter,0.087,0.103,0.0
2024-04-07 21:00:00,True,False,winter,0.087,0.103,0.0
2024-04-08 06:00:00,False,False,winter,0.087,0.103,0.0
2024-04-08 07:00:00,False,False,winter,0.182,0.103,0.124
2024-04-08 08:00:00,False,False,winter,0.182,0.103,0.264
2024-04-08 09:00:00,False,False,winter,0.182,0.103,0.423
2024-04-08 10:00:00,False,False,winter,0.182,0.103,1.07
2024-04-08 11:00:00,False,False,winter,0.182,0.103,2.291
2024-04-08 12:00:00,False,False,winter,0.122,0.103,1.675
2024-04-08 13:00:00,False,False,winter,0.122,0.103,1.497
2024-04-08 14:00:00,False,False,winter,0.122,0.103,1.669
2024-04-08 15:00:00,False,False,winter,0.122,0.103,1.132
2024-04-08 16:00:00,False,False,winter,0.122,0.103,2.625
2024-04-08 17:00:00,False,False,winter,0.182,0.103,1.025
2024-04-08 18:00:00,False,False,winter,0.182,0.103,0.354
2024-04-08 19:00:00,False,False,winter,0.087,0.103,0.063
2024-04-08 20:00:00,False,False,winter,0.087,0.103,0.0
2024-04-08 22:00:00,False,False,winter,0.087,0.103,0.0
2024-04-09 06:00:00,False,False,winter,0.087,0.103,0.0
2024-04-09 07:00:00,False,False,winter,0.182,0.103,0.119
2024-04-09 08:00:00,False,False,winter,0.182,0.103,0.507
2024-04-09 09:00:00,False,False,winter,0.182,0.103,2.064
2024-04-09 10:00:00,False,False,winter,0.182,0.103,3.351
2024-04-09 11:00:00,False,False,winter,0.182,0.103,4.291
2024-04-09 12:00:00,False,False,winter,0.122,0.103,5.03
2024-04-09 13:00:00,False,False,winter,0.122,0.103,4.522
2024-04-09 14:00:00,False,False,winter,0.122,0.103,4.514
2024-04-09 15:00:00,False,False,winter,0.122,0.103,3.714
2024-04-09 16:00:00,False,False,winter,0.122,0.103,2.393
2024-04-09 17:00:00,False,False,winter,0.182,0.103,1.023
2024-04-09 18:00:00,False,False,winter,0.182,0.103,0.464
2024-04-09 19:00:00,False,False,winter,0.087,0.103,0.074
2024-04-09 20:00:00,False,False,winter,0.087,0.103,0.0
2024-04-09 22:00:00,False,False,winter,0.087,0.103,0.0
2024-04-10 06:00:00,False,False,winter,0.087,0.103,0.0
2024-04-10 07:00:00,False,False,winter,0.182,0.103,0.124
2024-04-10 08:00:00,False,False,winter,0.182,0.103,0.542
2024-04-10 09:00:00,False,False,winter,0.182,0.103,1.62
2024-04-10 10:00:00,False,False,winter,0.182,0.103,3.027
2024-04-10 11:00:00,False,False,winter,0.182,0.103,3.799
2024-04-10 12:00:00,False,False,winter,0.122,0.103,4.711
2024-04-10 13:00:00,False,False,winter,0.122,0.103,4.993
2024-04-10 14:00:00,False,False,winter,0.122,0.103,4.428
2024-04-10 15:00:00,False,False,winter,0.122,0.103,3.517
2024-04-10 16:00:00,False,False,winter,0.122,0.103,2.688
2024-04-10 17:00:00,False,False,winter,0.182,0.103,1.304
2024-04-10 18:00:00,False,False,winter,0.182,0.103,0.552
2024-04-10 19:00:00,False,False,winter,0.087,0.103,0.109
2024-04-10 20:00:00,False,False,winter,0.087,0.103,0.0
2024-04-10 22:00:00,False,False,winter,0.087,0.103,0.0
2024-04-11 07:00:00,False,False,winter,0.182,0.103,0.001
2024-04-11 08:00:00,False,False,winter,0.182,0.103,0.061
2024-04-11 09:00:00,False,False,winter,0.182,0.103,0.232
2024-04-11 10:00:00,False,False,winter,0.182,0.103,0.209
2024-04-11 11:00:00,False,False,winter,0.182,0.103,0.565
2024-04-11 12:00:00,False,False,winter,0.122,0.103,0.394
2024-04-11 13:00:00,False,False,winter,0.122,0.103,0.219
2024-04-11 14:00:00,False,False,winter,0.122,0.103,0.308
2024-04-11 15:00:00,False,False,winter,0.122,0.103,0.3
2024-04-11 16:00:00,False,False,winter,0.122,0.103,0.235
